tweet_id,retweet_count,favorite_count,created_at
814153002265309185,8073,27133,2016-12-28 16:56:16+00:00
813944609378369540,2944,0,2016-12-28 03:08:11+00:00
813910438903693312,1724,8814,2016-12-28 00:52:25+00:00
813812741911748608,12990,34489,2016-12-27 18:24:12+00:00
813800681631023104,1640,7862,2016-12-27 17:36:16+00:00
813217897535406080,6823,17606,2016-12-26 03:00:30+00:00
813202720496779264,1700,8738,2016-12-26 02:00:11+00:00
813187593374461952,4029,18746,2016-12-26 01:00:05+00:00
813172488309972993,1799,8770,2016-12-26 00:00:03+00:00
813157409116065792,2059,7345,2016-12-25 23:00:08+00:00
813142292504645637,2236,8054,2016-12-25 22:00:04+00:00
813130366689148928,417,4248,2016-12-25 21:12:41+00:00
813127251579564032,2909,11172,2016-12-25 21:00:18+00:00
813112105746448384,2554,9768,2016-12-25 20:00:07+00:00
813096984823349248,3367,9989,2016-12-25 19:00:02+00:00
813081950185472002,2586,9394,2016-12-25 18:00:17+00:00
813066809284972545,1821,7520,2016-12-25 17:00:08+00:00
813051746834595840,6817,19850,2016-12-25 16:00:16+00:00
812781120811126785,1783,7123,2016-12-24 22:04:54+00:00
812709060537683968,1347,6269,2016-12-24 17:18:34+00:00
812503143955202048,1147,5724,2016-12-24 03:40:19+00:00
812466873996607488,1796,7548,2016-12-24 01:16:12+00:00
812372279581671427,3410,12888,2016-12-23 19:00:19+00:00
811985624773361665,1304,6883,2016-12-22 17:23:53+00:00
811744202451197953,1466,7127,2016-12-22 01:24:33+00:00
811647686436880384,680,5302,2016-12-21 19:01:02+00:00
811627233043480576,2837,12025,2016-12-21 17:39:46+00:00
811386762094317568,5955,19782,2016-12-21 01:44:13+00:00
810984652412424192,1325,5028,2016-12-19 23:06:23+00:00
810896069567610880,1637,8500,2016-12-19 17:14:23+00:00
810657578271330305,2460,10388,2016-12-19 01:26:42+00:00
810284430598270976,10461,33171,2016-12-18 00:43:57+00:00
810254108431155201,3149,13918,2016-12-17 22:43:27+00:00
809920764300447744,3668,14734,2016-12-17 00:38:52+00:00
809808892968534016,4557,0,2016-12-16 17:14:20+00:00
809448704142938112,1361,6586,2016-12-15 17:23:04+00:00
809220051211603969,5225,18806,2016-12-15 02:14:29+00:00
809084759137812480,3282,12521,2016-12-14 17:16:53+00:00
808838249661788160,2855,9621,2016-12-14 00:57:20+00:00
808733504066486276,2028,7467,2016-12-13 18:01:07+00:00
808501579447930884,2447,10715,2016-12-13 02:39:32+00:00
808344865868283904,19359,40010,2016-12-12 16:16:49+00:00
808134635716833280,5490,0,2016-12-12 02:21:26+00:00
808106460588765185,2060,8360,2016-12-12 00:29:28+00:00
808001312164028416,3295,11796,2016-12-11 17:31:39+00:00
807621403335917568,3372,13801,2016-12-10 16:22:02+00:00
807106840509214720,51422,111108,2016-12-09 06:17:20+00:00
807059379405148160,6864,0,2016-12-09 03:08:45+00:00
807010152071229440,3614,12418,2016-12-08 23:53:08+00:00
806629075125202948,32225,70290,2016-12-07 22:38:52+00:00
806620845233815552,5125,0,2016-12-07 22:06:10+00:00
806576416489959424,1818,4646,2016-12-07 19:09:37+00:00
806542213899489280,2207,9700,2016-12-07 16:53:43+00:00
806242860592926720,10830,0,2016-12-06 21:04:11+00:00
806219024703037440,1130,6117,2016-12-06 19:29:28+00:00
805958939288408065,4990,0,2016-12-06 02:15:59+00:00
805932879469572096,1794,7861,2016-12-06 00:32:26+00:00
805826884734976000,1710,6209,2016-12-05 17:31:15+00:00
805823200554876929,7431,0,2016-12-05 17:16:37+00:00
805520635690676224,1546,5455,2016-12-04 21:14:20+00:00
805487436403003392,2369,8315,2016-12-04 19:02:24+00:00
805207613751304193,1621,7448,2016-12-04 00:30:29+00:00
804738756058218496,3589,12936,2016-12-02 17:27:25+00:00
804475857670639616,1884,5818,2016-12-02 00:02:45+00:00
804413760345620481,2999,0,2016-12-01 19:56:00+00:00
804026241225523202,14966,41887,2016-11-30 18:16:08+00:00
803773340896923648,2577,9503,2016-11-30 01:31:12+00:00
803692223237865472,6895,0,2016-11-29 20:08:52+00:00
803638050916102144,3874,10341,2016-11-29 16:33:36+00:00
803380650405482500,1762,7365,2016-11-28 23:30:47+00:00
803321560782307329,4937,0,2016-11-28 19:35:59+00:00
803276597545603072,2289,9498,2016-11-28 16:37:19+00:00
802952499103731712,1865,8548,2016-11-27 19:09:28+00:00
802624713319034886,2716,0,2016-11-26 21:26:58+00:00
802600418706604034,1377,6742,2016-11-26 19:50:26+00:00
802572683846291456,2348,8487,2016-11-26 18:00:13+00:00
802323869084381190,5454,15284,2016-11-26 01:31:31+00:00
802265048156610565,1287,6596,2016-11-25 21:37:47+00:00
802239329049477120,2448,8615,2016-11-25 19:55:35+00:00
802185808107208704,250,0,2016-11-25 16:22:55+00:00
801958328846974976,1592,7345,2016-11-25 01:18:59+00:00
801854953262350336,218,1716,2016-11-24 18:28:13+00:00
801538201127157760,1946,7789,2016-11-23 21:29:33+00:00
801285448605831168,770,5714,2016-11-23 04:45:12+00:00
801167903437357056,5490,23084,2016-11-22 20:58:07+00:00
801127390143516673,3689,0,2016-11-22 18:17:08+00:00
801115127852503040,1981,7656,2016-11-22 17:28:25+00:00
800859414831898624,90,644,2016-11-22 00:32:18+00:00
800855607700029440,1511,0,2016-11-22 00:17:10+00:00
800751577355128832,2614,10060,2016-11-21 17:23:47+00:00
800513324630806528,2813,12447,2016-11-21 01:37:04+00:00
800459316964663297,2054,9015,2016-11-20 22:02:27+00:00
800443802682937345,4010,0,2016-11-20 21:00:48+00:00
800388270626521089,2626,10571,2016-11-20 17:20:08+00:00
800188575492947969,3678,0,2016-11-20 04:06:37+00:00
800141422401830912,2383,14455,2016-11-20 00:59:15+00:00
800018252395122689,12255,26770,2016-11-19 16:49:49+00:00
799774291445383169,4351,0,2016-11-19 00:40:24+00:00
799757965289017345,1997,7934,2016-11-18 23:35:32+00:00
799422933579902976,1792,7662,2016-11-18 01:24:14+00:00
799308762079035393,5056,0,2016-11-17 17:50:33+00:00
799297110730567681,2549,9356,2016-11-17 17:04:16+00:00
799063482566066176,2333,7662,2016-11-17 01:35:54+00:00
798933969379225600,4139,12373,2016-11-16 17:01:16+00:00
798925684722855936,1355,7139,2016-11-16 16:28:21+00:00
798705661114773508,6182,0,2016-11-16 01:54:03+00:00
798701998996647937,7202,0,2016-11-16 01:39:30+00:00
798697898615730177,6071,0,2016-11-16 01:23:12+00:00
798694562394996736,4624,0,2016-11-16 01:09:57+00:00
798686750113755136,2172,0,2016-11-16 00:38:54+00:00
798682547630837760,4416,0,2016-11-16 00:22:12+00:00
798673117451325440,5202,0,2016-11-15 23:44:44+00:00
798665375516884993,3666,0,2016-11-15 23:13:58+00:00
798644042770751489,1736,0,2016-11-15 21:49:12+00:00
798628517273620480,1855,0,2016-11-15 20:47:30+00:00
798585098161549313,5251,0,2016-11-15 17:54:59+00:00
798576900688019456,5454,0,2016-11-15 17:22:24+00:00
798340744599797760,3130,0,2016-11-15 01:44:00+00:00
798209839306514432,2418,9891,2016-11-14 17:03:50+00:00
797971864723324932,2881,10909,2016-11-14 01:18:12+00:00
797545162159308800,4601,13816,2016-11-12 21:02:38+00:00
797236660651966464,6128,18860,2016-11-12 00:36:46+00:00
797165961484890113,24,212,2016-11-11 19:55:50+00:00
796904159865868288,8323,0,2016-11-11 02:35:32+00:00
796865951799083009,1825,7278,2016-11-11 00:03:42+00:00
796759840936919040,2819,11169,2016-11-10 17:02:03+00:00
796563435802726400,6702,0,2016-11-10 04:01:37+00:00
796484825502875648,1644,7157,2016-11-09 22:49:15+00:00
796387464403357696,3874,10414,2016-11-09 16:22:22+00:00
796177847564038144,13316,0,2016-11-09 02:29:25+00:00
796149749086875649,13316,30373,2016-11-09 00:37:46+00:00
796125600683540480,1680,4719,2016-11-08 23:01:49+00:00
796116448414461957,2243,8610,2016-11-08 22:25:27+00:00
796080075804475393,2158,7998,2016-11-08 20:00:55+00:00
796031486298386433,3489,10232,2016-11-08 16:47:50+00:00
795464331001561088,21865,46585,2016-11-07 03:14:10+00:00
795400264262053889,2672,9458,2016-11-06 22:59:35+00:00
795076730285391872,5078,15288,2016-11-06 01:33:58+00:00
794983741416415232,3144,0,2016-11-05 19:24:28+00:00
794926597468000259,2152,9648,2016-11-05 15:37:24+00:00
794355576146903043,9623,0,2016-11-04 01:48:22+00:00
794332329137291264,2527,9096,2016-11-04 00:15:59+00:00
794205286408003585,3102,8738,2016-11-03 15:51:10+00:00
793962221541933056,4557,15844,2016-11-02 23:45:19+00:00
793845145112371200,1739,8740,2016-11-02 16:00:06+00:00
793614319594401792,2916,0,2016-11-02 00:42:53+00:00
793601777308463104,1510,7546,2016-11-01 23:53:02+00:00
793500921481273345,2222,10082,2016-11-01 17:12:16+00:00
793286476301799424,8563,23271,2016-11-01 03:00:09+00:00
793271401113350145,2236,8223,2016-11-01 02:00:14+00:00
793256262322548741,7768,18864,2016-11-01 01:00:05+00:00
793241302385262592,3061,9943,2016-11-01 00:00:38+00:00
793226087023144960,2704,9247,2016-10-31 23:00:11+00:00
793210959003287553,2599,8443,2016-10-31 22:00:04+00:00
793195938047070209,5254,14385,2016-10-31 21:00:23+00:00
793180763617361921,1857,6529,2016-10-31 20:00:05+00:00
793165685325201412,2618,8866,2016-10-31 19:00:10+00:00
793150605191548928,1591,5828,2016-10-31 18:00:14+00:00
793135492858580992,2347,6051,2016-10-31 17:00:11+00:00
793120401413079041,3665,11981,2016-10-31 16:00:13+00:00
792913359805018113,3696,13527,2016-10-31 02:17:31+00:00
792883833364439040,3990,10672,2016-10-31 00:20:11+00:00
792773781206999040,1566,6975,2016-10-30 17:02:53+00:00
792394556390137856,4000,12665,2016-10-29 15:55:58+00:00
792050063153438720,1663,6764,2016-10-28 17:07:05+00:00
791821351946420224,19616,0,2016-10-28 01:58:16+00:00
791784077045166082,8847,0,2016-10-27 23:30:09+00:00
791780927877898241,3544,0,2016-10-27 23:17:38+00:00
791774931465953280,20673,42572,2016-10-27 22:53:48+00:00
791672322847637504,2916,11104,2016-10-27 16:06:04+00:00
791406955684368384,3840,12450,2016-10-26 22:31:36+00:00
791312159183634433,2356,8293,2016-10-26 16:14:55+00:00
791026214425268224,3789,0,2016-10-25 21:18:40+00:00
790987426131050500,1981,9279,2016-10-25 18:44:32+00:00
790946055508652032,4371,15818,2016-10-25 16:00:09+00:00
790723298204217344,2137,0,2016-10-25 01:14:59+00:00
790698755171364864,1796,7778,2016-10-24 23:37:28+00:00
790581949425475584,6616,19470,2016-10-24 15:53:19+00:00
790337589677002753,1763,7400,2016-10-23 23:42:19+00:00
790277117346975746,2944,11851,2016-10-23 19:42:02+00:00
790227638568808452,3293,0,2016-10-23 16:25:25+00:00
789986466051088384,2137,8771,2016-10-23 00:27:05+00:00
789960241177853952,3806,0,2016-10-22 22:42:52+00:00
789903600034189313,3871,9753,2016-10-22 18:57:48+00:00
789628658055020548,1637,7062,2016-10-22 00:45:17+00:00
789599242079838210,1786,6352,2016-10-21 22:48:24+00:00
789530877013393408,3144,11050,2016-10-21 18:16:44+00:00
789314372632018944,2130,8178,2016-10-21 03:56:25+00:00
789280767834746880,4572,0,2016-10-21 01:42:53+00:00
789268448748703744,2434,8617,2016-10-21 00:53:56+00:00
789137962068021249,2598,9199,2016-10-20 16:15:26+00:00
788908386943430656,11670,25967,2016-10-20 01:03:11+00:00
788765914992902144,9623,25805,2016-10-19 15:37:03+00:00
788552643979468800,6630,0,2016-10-19 01:29:35+00:00
788412144018661376,4906,14663,2016-10-18 16:11:17+00:00
788178268662984705,1966,6864,2016-10-18 00:41:57+00:00
788150585577050112,1196,5767,2016-10-17 22:51:57+00:00
788070120937619456,3200,0,2016-10-17 17:32:13+00:00
788039637453406209,1218,5767,2016-10-17 15:31:05+00:00
787810552592695296,2831,8125,2016-10-17 00:20:47+00:00
787717603741622272,2576,9678,2016-10-16 18:11:26+00:00
787397959788929025,2653,10297,2016-10-15 21:01:17+00:00
787322443945877504,1621,7361,2016-10-15 16:01:13+00:00
787111942498508800,6274,0,2016-10-15 02:04:45+00:00
786963064373534720,7403,25181,2016-10-14 16:13:10+00:00
786729988674449408,2267,0,2016-10-14 00:47:00+00:00
786709082849828864,5704,17312,2016-10-13 23:23:56+00:00
786664955043049472,2358,10012,2016-10-13 20:28:35+00:00
786595970293370880,2901,8943,2016-10-13 15:54:28+00:00
786363235746385920,3204,10247,2016-10-13 00:29:39+00:00
786286427768250368,2634,7537,2016-10-12 19:24:27+00:00
786233965241827333,4352,14350,2016-10-12 15:55:59+00:00
786051337297522688,145,1352,2016-10-12 03:50:17+00:00
786036967502913536,6479,0,2016-10-12 02:53:11+00:00
785927819176054784,2973,10761,2016-10-11 19:39:28+00:00
785872687017132033,1667,6316,2016-10-11 16:00:24+00:00
785639753186217984,2098,7428,2016-10-11 00:34:48+00:00
785533386513321988,1831,8549,2016-10-10 17:32:08+00:00
785515384317313025,1155,5765,2016-10-10 16:20:36+00:00
785264754247995392,1511,6875,2016-10-09 23:44:41+00:00
785170936622350336,4474,11315,2016-10-09 17:31:53+00:00
784826020293709826,2999,9544,2016-10-08 18:41:19+00:00
784517518371221505,2355,8456,2016-10-07 22:15:26+00:00
784431430411685888,1180,5428,2016-10-07 16:33:21+00:00
784183165795655680,7431,18876,2016-10-07 00:06:50+00:00
784057939640352768,10311,27977,2016-10-06 15:49:14+00:00
783839966405230592,9997,28269,2016-10-06 01:23:05+00:00
783821107061198850,1819,6947,2016-10-06 00:08:09+00:00
783695101801398276,2980,9831,2016-10-05 15:47:27+00:00
783466772167098368,2071,7931,2016-10-05 00:40:09+00:00
783391753726550016,5070,15934,2016-10-04 19:42:03+00:00
783347506784731136,5128,0,2016-10-04 16:46:14+00:00
783334639985389568,10830,27363,2016-10-04 15:55:06+00:00
783085703974514689,2015,7700,2016-10-03 23:25:55+00:00
782969140009107456,6864,22732,2016-10-03 15:42:44+00:00
782747134529531904,1314,7048,2016-10-03 01:00:34+00:00
782722598790725632,4990,16212,2016-10-02 23:23:04+00:00
782598640137187329,1763,7356,2016-10-02 15:10:30+00:00
782305867769217024,5107,15646,2016-10-01 19:47:08+00:00
782021823840026624,5708,0,2016-10-01 00:58:26+00:00
781955203444699136,3125,10520,2016-09-30 20:33:43+00:00
781661882474196992,2508,9841,2016-09-30 01:08:10+00:00
781655249211752448,1047,3760,2016-09-30 00:41:48+00:00
781524693396357120,5125,19509,2016-09-29 16:03:01+00:00
781308096455073793,2373,6709,2016-09-29 01:42:20+00:00
781251288990355457,1919,7891,2016-09-28 21:56:36+00:00
781163403222056960,2572,9241,2016-09-28 16:07:23+00:00
780931614150983680,6702,20413,2016-09-28 00:46:20+00:00
780858289093574656,1855,6768,2016-09-27 19:54:58+00:00
780800785462489090,1196,5172,2016-09-27 16:06:28+00:00
780601303617732608,3114,11386,2016-09-27 02:53:48+00:00
780543529827336192,1623,5927,2016-09-26 23:04:13+00:00
780496263422808064,3408,0,2016-09-26 19:56:24+00:00
780476555013349377,103,0,2016-09-26 18:38:05+00:00
780459368902959104,999,4981,2016-09-26 17:29:48+00:00
780192070812196864,2075,8178,2016-09-25 23:47:39+00:00
780092040432480260,2120,0,2016-09-25 17:10:10+00:00
780074436359819264,4554,11383,2016-09-25 16:00:13+00:00
779834332596887552,6479,17682,2016-09-25 00:06:08+00:00
779377524342161408,2872,8216,2016-09-23 17:50:56+00:00
779124354206535695,16933,0,2016-09-23 01:04:56+00:00
779056095788752897,4192,13834,2016-09-22 20:33:42+00:00
778990705243029504,6627,18667,2016-09-22 16:13:51+00:00
778774459159379968,9108,0,2016-09-22 01:54:34+00:00
778764940568104960,337,819,2016-09-22 01:16:45+00:00
778748913645780993,1203,6432,2016-09-22 00:13:04+00:00
778650543019483137,1384,5402,2016-09-21 17:42:10+00:00
778624900596654080,940,4327,2016-09-21 16:00:17+00:00
778408200802557953,3992,12816,2016-09-21 01:39:11+00:00
778396591732486144,11285,0,2016-09-21 00:53:04+00:00
778383385161035776,1018,5491,2016-09-21 00:00:35+00:00
778286810187399168,3050,9698,2016-09-20 17:36:50+00:00
778039087836069888,2452,7952,2016-09-20 01:12:28+00:00
778027034220126208,1489,6172,2016-09-20 00:24:34+00:00
777953400541634568,3252,0,2016-09-19 19:31:59+00:00
777885040357281792,1511,5977,2016-09-19 15:00:20+00:00
777684233540206592,2716,10568,2016-09-19 01:42:24+00:00
777641927919427584,3904,0,2016-09-18 22:54:18+00:00
777621514455814149,2329,8181,2016-09-18 21:33:11+00:00
777189768882946048,3972,13254,2016-09-17 16:57:35+00:00
776819012571455488,12529,0,2016-09-16 16:24:19+00:00
776813020089548800,1110,4593,2016-09-16 16:00:31+00:00
776477788987613185,2545,8207,2016-09-15 17:48:25+00:00
776249906839351296,8413,0,2016-09-15 02:42:54+00:00
776218204058357768,14634,27983,2016-09-15 00:36:55+00:00
776201521193218049,2328,8993,2016-09-14 23:30:38+00:00
776113305656188928,4010,11068,2016-09-14 17:40:06+00:00
776088319444877312,141,1708,2016-09-14 16:00:49+00:00
775898661951791106,15453,0,2016-09-14 03:27:11+00:00
775842724423557120,2452,10991,2016-09-13 23:44:54+00:00
775733305207554048,3689,13026,2016-09-13 16:30:07+00:00
775729183532220416,4260,12228,2016-09-13 16:13:44+00:00
775364825476165632,2706,6918,2016-09-12 16:05:54+00:00
775350846108426240,3613,9535,2016-09-12 15:10:21+00:00
775085132600442880,4351,14577,2016-09-11 21:34:30+00:00
774757898236878852,1650,8103,2016-09-10 23:54:11+00:00
774639387460112384,1609,6342,2016-09-10 16:03:16+00:00
774314403806253056,5056,20464,2016-09-09 18:31:54+00:00
773985732834758656,3573,10117,2016-09-08 20:45:53+00:00
773922284943896577,1615,6032,2016-09-08 16:33:46+00:00
773704687002451968,1494,6216,2016-09-08 02:09:06+00:00
773670353721753600,1220,5036,2016-09-07 23:52:41+00:00
773547596996571136,5669,20732,2016-09-07 15:44:53+00:00
773336787167145985,4652,0,2016-09-07 01:47:12+00:00
773308824254029826,6924,21903,2016-09-06 23:56:05+00:00
773247561583001600,2991,8847,2016-09-06 19:52:39+00:00
773191612633579521,3790,9349,2016-09-06 16:10:20+00:00
772877495989305348,3568,8026,2016-09-05 19:22:09+00:00
772826264096874500,2199,7552,2016-09-05 15:58:34+00:00
772615324260794368,3101,0,2016-09-05 02:00:22+00:00
772581559778025472,1578,6077,2016-09-04 23:46:12+00:00
772193107915964416,1285,5655,2016-09-03 22:02:38+00:00
772152991789019136,1048,3578,2016-09-03 19:23:13+00:00
772117678702071809,685,3536,2016-09-03 17:02:54+00:00
772114945936949249,440,2575,2016-09-03 16:52:02+00:00
772102971039580160,861,3761,2016-09-03 16:04:27+00:00
771908950375665664,1747,6161,2016-09-03 03:13:29+00:00
771770456517009408,3130,11246,2016-09-02 18:03:10+00:00
771500966810099713,2413,7736,2016-09-02 00:12:18+00:00
771380798096281600,4652,9877,2016-09-01 16:14:48+00:00
771171053431250945,6865,0,2016-09-01 02:21:21+00:00
771136648247640064,2699,8569,2016-09-01 00:04:38+00:00
771102124360998913,1324,5840,2016-08-31 21:47:27+00:00
771014301343748096,1533,6458,2016-08-31 15:58:28+00:00
770787852854652928,1099,4602,2016-08-31 00:58:39+00:00
770772759874076672,1319,4870,2016-08-30 23:58:40+00:00
770655142660169732,1660,6893,2016-08-30 16:11:18+00:00
770414278348247044,1919,5917,2016-08-30 00:14:12+00:00
770293558247038976,1351,5829,2016-08-29 16:14:30+00:00
770093767776997377,2801,0,2016-08-29 03:00:36+00:00
770069151037685760,2115,7115,2016-08-29 01:22:47+00:00
769940425801170949,8796,29161,2016-08-28 16:51:16+00:00
769695466921623552,1556,6020,2016-08-28 00:37:54+00:00
769335591808995329,7103,0,2016-08-27 00:47:53+00:00
769212283578875904,1592,5061,2016-08-26 16:37:54+00:00
768970937022709760,5972,13334,2016-08-26 00:38:52+00:00
768909767477751808,2427,0,2016-08-25 20:35:48+00:00
768855141948723200,819,3917,2016-08-25 16:58:45+00:00
768609597686943744,1094,3840,2016-08-25 00:43:02+00:00
768596291618299904,1183,4727,2016-08-24 23:50:10+00:00
768554158521745409,5364,0,2016-08-24 21:02:45+00:00
768473857036525572,3149,12739,2016-08-24 15:43:39+00:00
768193404517830656,3252,10147,2016-08-23 21:09:14+00:00
767884188863397888,1261,4451,2016-08-23 00:40:31+00:00
767754930266464257,4937,14929,2016-08-22 16:06:54+00:00
767500508068192258,2139,7017,2016-08-21 23:15:55+00:00
767191397493538821,3455,11483,2016-08-21 02:47:37+00:00
767122157629476866,2628,9508,2016-08-20 22:12:29+00:00
766793450729734144,1249,4724,2016-08-20 00:26:19+00:00
766714921925144576,345,2457,2016-08-19 19:14:16+00:00
766693177336135680,727,3782,2016-08-19 17:47:52+00:00
766423258543644672,1448,5613,2016-08-18 23:55:18+00:00
766313316352462849,1726,6323,2016-08-18 16:38:26+00:00
766078092750233600,2410,0,2016-08-18 01:03:45+00:00
766069199026450432,770,3928,2016-08-18 00:28:24+00:00
766008592277377025,456,3523,2016-08-17 20:27:34+00:00
765719909049503744,1983,6783,2016-08-17 01:20:27+00:00
765669560888528897,1127,4833,2016-08-16 22:00:23+00:00
765395769549590528,3096,25020,2016-08-16 03:52:26+00:00
765371061932261376,1995,6648,2016-08-16 02:14:15+00:00
765222098633691136,3101,10882,2016-08-15 16:22:20+00:00
764857477905154048,1641,6053,2016-08-14 16:13:27+00:00
764259802650378240,1382,5619,2016-08-13 00:38:30+00:00
763956972077010945,49,730,2016-08-12 04:35:10+00:00
763837565564780549,3789,11715,2016-08-11 20:40:41+00:00
763183847194451968,1351,5040,2016-08-10 01:23:03+00:00
763167063695355904,2739,0,2016-08-10 00:16:21+00:00
763103485927849985,2109,6902,2016-08-09 20:03:43+00:00
762699858130116608,3293,11327,2016-08-08 17:19:51+00:00
762471784394268675,5875,10482,2016-08-08 02:13:34+00:00
762464539388485633,3806,9607,2016-08-08 01:44:46+00:00
762316489655476224,1026,4488,2016-08-07 15:56:28+00:00
762035686371364864,14228,29687,2016-08-06 21:20:40+00:00
761976711479193600,1816,5025,2016-08-06 17:26:19+00:00
761750502866649088,3571,0,2016-08-06 02:27:27+00:00
761745352076779520,790,4002,2016-08-06 02:06:59+00:00
761672994376806400,26608,46095,2016-08-05 21:19:27+00:00
761599872357261312,1096,3872,2016-08-05 16:28:54+00:00
761371037149827077,16576,0,2016-08-05 01:19:35+00:00
761334018830917632,1332,4812,2016-08-04 22:52:29+00:00
761292947749015552,998,4170,2016-08-04 20:09:17+00:00
761227390836215808,1437,4974,2016-08-04 15:48:47+00:00
761004547850530816,3200,10607,2016-08-04 01:03:17+00:00
760893934457552897,885,3564,2016-08-03 17:43:45+00:00
760656994973933572,1741,6150,2016-08-03 02:02:14+00:00
760641137271070720,1184,4655,2016-08-03 00:59:13+00:00
760539183865880579,3323,7056,2016-08-02 18:14:06+00:00
760521673607086080,1278,3910,2016-08-02 17:04:31+00:00
760290219849637889,10524,24985,2016-08-02 01:44:48+00:00
760252756032651264,795,3689,2016-08-01 23:15:56+00:00
760190180481531904,1641,5333,2016-08-01 19:07:17+00:00
760153949710192640,28,0,2016-08-01 16:43:19+00:00
759943073749200896,1924,5508,2016-08-01 02:45:22+00:00
759846353224826880,1792,6261,2016-07-31 20:21:02+00:00
759793422261743616,1756,5558,2016-07-31 16:50:42+00:00
759557299618865152,1100,4382,2016-07-31 01:12:26+00:00
759447681597108224,2267,7911,2016-07-30 17:56:51+00:00
759446261539934208,453,1557,2016-07-30 17:51:13+00:00
759197388317847553,1797,5682,2016-07-30 01:22:17+00:00
759159934323924993,1065,0,2016-07-29 22:53:27+00:00
759099523532779520,3804,13571,2016-07-29 18:53:24+00:00
759047813560868866,1844,6048,2016-07-29 15:27:55+00:00
758854675097526272,838,3313,2016-07-29 02:40:28+00:00
758828659922702336,3538,10440,2016-07-29 00:57:05+00:00
758740312047005698,1496,5365,2016-07-28 19:06:01+00:00
758474966123810816,911,3541,2016-07-28 01:31:38+00:00
758467244762497024,2025,4462,2016-07-28 01:00:57+00:00
758405701903519748,1756,4854,2016-07-27 20:56:24+00:00
758355060040593408,956,3142,2016-07-27 17:35:10+00:00
758099635764359168,9108,17632,2016-07-27 00:40:12+00:00
758041019896193024,338,2522,2016-07-26 20:47:17+00:00
757741869644341248,3012,6392,2016-07-26 00:58:34+00:00
757729163776290825,7180,0,2016-07-26 00:08:05+00:00
757725642876129280,1108,4240,2016-07-25 23:54:05+00:00
757611664640446465,1003,4279,2016-07-25 16:21:11+00:00
757597904299253760,277,0,2016-07-25 15:26:30+00:00
757596066325864448,954,4056,2016-07-25 15:19:12+00:00
757400162377592832,6291,14094,2016-07-25 02:20:45+00:00
757393109802180609,1573,5425,2016-07-25 01:52:43+00:00
757354760399941633,1298,4194,2016-07-24 23:20:20+00:00
756998049151549440,1828,5857,2016-07-23 23:42:53+00:00
756939218950160384,1831,6187,2016-07-23 19:49:07+00:00
756651752796094464,1189,4680,2016-07-23 00:46:50+00:00
756526248105566208,3287,9674,2016-07-22 16:28:07+00:00
756303284449767430,1002,3677,2016-07-22 01:42:09+00:00
756288534030475264,16248,41053,2016-07-22 00:43:32+00:00
756275833623502848,1402,5956,2016-07-21 23:53:04+00:00
755955933503782912,2615,6807,2016-07-21 02:41:54+00:00
755206590534418437,4886,15248,2016-07-19 01:04:16+00:00
755110668769038337,10148,19648,2016-07-18 18:43:07+00:00
754874841593970688,7216,0,2016-07-18 03:06:01+00:00
754856583969079297,2305,6419,2016-07-18 01:53:28+00:00
754747087846248448,476,2406,2016-07-17 18:38:22+00:00
754482103782404096,1785,4918,2016-07-17 01:05:25+00:00
754449512966619136,671,3492,2016-07-16 22:55:55+00:00
754120377874386944,2153,7358,2016-07-16 01:08:03+00:00
753655901052166144,1983,5433,2016-07-14 18:22:23+00:00
753420520834629632,3224,7313,2016-07-14 02:47:04+00:00
753398408988139520,1723,5337,2016-07-14 01:19:12+00:00
753375668877008896,2120,7116,2016-07-13 23:48:51+00:00
753298634498793472,5185,0,2016-07-13 18:42:44+00:00
753294487569522689,955,3111,2016-07-13 18:26:16+00:00
753039830821511168,19106,34475,2016-07-13 01:34:21+00:00
753026973505581056,874,3640,2016-07-13 00:43:15+00:00
752932432744185856,6274,11708,2016-07-12 18:27:35+00:00
752917284578922496,1437,6479,2016-07-12 17:27:23+00:00
752701944171524096,2604,0,2016-07-12 03:11:42+00:00
752682090207055872,1454,5576,2016-07-12 01:52:49+00:00
752660715232722944,1418,4062,2016-07-12 00:27:52+00:00
752568224206688256,2076,5098,2016-07-11 18:20:21+00:00
752519690950500352,3144,6833,2016-07-11 15:07:30+00:00
752334515931054080,1006,3576,2016-07-11 02:51:40+00:00
752309394570878976,14855,0,2016-07-11 01:11:51+00:00
752173152931807232,1664,5522,2016-07-10 16:10:29+00:00
751950017322246144,830,2839,2016-07-10 01:23:49+00:00
751937170840121344,1195,4809,2016-07-10 00:32:46+00:00
751830394383790080,1782,5421,2016-07-09 17:28:29+00:00
751793661361422336,2607,5373,2016-07-09 15:02:31+00:00
751598357617971201,2821,7386,2016-07-09 02:06:27+00:00
751583847268179968,1001,4083,2016-07-09 01:08:47+00:00
751538714308972544,1143,4694,2016-07-08 22:09:27+00:00
751456908746354688,920,2995,2016-07-08 16:44:23+00:00
751251247299190784,5371,11690,2016-07-08 03:07:09+00:00
751205363882532864,1659,5878,2016-07-08 00:04:50+00:00
751132876104687617,1179,4713,2016-07-07 19:16:47+00:00
750868782890057730,1241,4438,2016-07-07 01:47:22+00:00
750719632563142656,4572,12220,2016-07-06 15:54:42+00:00
750506206503038976,1043,4123,2016-07-06 01:46:38+00:00
750429297815552001,3904,12254,2016-07-05 20:41:01+00:00
750383411068534784,1038,4255,2016-07-05 17:38:41+00:00
