tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stages,retweet_count,favorite_count,created_at,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
699691744225525762,2016-02-16 20:28:06+00:00,Twitter for iPhone,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",https://twitter.com/dog_rates/status/699691744225525762/photo/1,5.0,10.0,Dave,,4148.0,9425.0,2016-02-16 20:28:06+00:00,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,1.0,Hippopotamus,0.982269,False,Sea_lion,0.00629515,False,Dugong,0.00576795,False
699775878809702401,2016-02-17 02:02:25+00:00,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,https://twitter.com/dog_rates/status/699775878809702401/photo/1,11.0,10.0,Fillup,,538.0,1798.0,2016-02-17 02:02:25+00:00,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1.0,Dandie_dinmont,0.271683,True,Old_english_sheepdog,0.164931,True,Otterhound,0.105918,True
699788877217865730,2016-02-17 02:54:04+00:00,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,https://twitter.com/dog_rates/status/699788877217865730/photo/1,12.0,10.0,Nala,,469.0,2052.0,2016-02-17 02:54:04+00:00,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1.0,Border_terrier,0.35506,True,Toy_poodle,0.169736,True,Norwegian_elkhound,0.0998837,True
700002074055016451,2016-02-17 17:01:14+00:00,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,https://twitter.com/dog_rates/status/700002074055016451/photo/1,9.0,10.0,Thumas,,1198.0,3021.0,2016-02-17 17:01:14+00:00,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1.0,Chihuahua,0.369488,True,Schipperke,0.243367,True,Pug,0.161614,True
700029284593901568,2016-02-17 18:49:22+00:00,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,https://twitter.com/dog_rates/status/700029284593901568/photo/1,10.0,10.0,Coops,,528.0,1911.0,2016-02-17 18:49:22+00:00,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1.0,West_highland_white_terrier,0.726571,True,Maltese_dog,0.1768279999999999,True,Dandie_dinmont,0.0701338,True
700062718104104960,2016-02-17 21:02:13+00:00,Twitter for iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,https://twitter.com/dog_rates/status/700062718104104960/photo/1,6.0,10.0,Eazy,,611.0,2444.0,2016-02-17 21:02:13+00:00,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,1.0,Hummingbird,0.180998,False,Peacock,0.135179,False,Eel,0.075371,False
700167517596164096,2016-02-18 03:58:39+00:00,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,https://twitter.com/dog_rates/status/700167517596164096/photo/1,10.0,10.0,Dotsy,,652.0,2424.0,2016-02-18 03:58:39+00:00,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1.0,Beagle,0.1625849999999999,True,Pembroke,0.1204809999999999,True,Siberian_husky,0.110284,True
700462010979500032,2016-02-18 23:28:52+00:00,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,https://twitter.com/dog_rates/status/700462010979500032/photo/1,6.0,10.0,Murphy,,1622.0,3777.0,2016-02-18 23:28:52+00:00,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1.0,Hamster,0.678651,False,Pomeranian,0.110268,True,Angora,0.104139,False
700505138482569216,2016-02-19 02:20:14+00:00,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,https://twitter.com/dog_rates/status/700505138482569216/photo/1,12.0,10.0,Kaia,,521.0,2096.0,2016-02-19 02:20:14+00:00,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1.0,Bath_towel,0.449684,False,Norwegian_elkhound,0.160205,True,Great_dane,0.0486658,True
700518061187723268,2016-02-19 03:11:35+00:00,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,https://twitter.com/dog_rates/status/700518061187723268/photo/1,10.0,10.0,Vincent,,720.0,2388.0,2016-02-19 03:11:35+00:00,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1.0,American_staffordshire_terrier,0.569501,True,Staffordshire_bullterrier,0.211308,True,Chihuahua,0.121839,True
700796979434098688,2016-02-19 21:39:54+00:00,Twitter for iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,https://twitter.com/dog_rates/status/700796979434098688/photo/1,7.0,10.0,Daniel,,855.0,2249.0,2016-02-19 21:39:54+00:00,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,1.0,Tailed_frog,0.652712,False,Tree_frog,0.280212,False,Bullfrog,0.0401775,False
700847567345688576,2016-02-20 01:00:55+00:00,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,https://twitter.com/dog_rates/status/700847567345688576/photo/1,10.0,10.0,Crouton,,449.0,2267.0,2016-02-20 01:00:55+00:00,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1.0,Rhodesian_ridgeback,0.2525139999999999,True,Redbone,0.153005,True,Whippet,0.135199,True
700890391244103680,2016-02-20 03:51:05+00:00,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,https://twitter.com/dog_rates/status/700890391244103680/photo/1,11.0,10.0,Chet,,509.0,2035.0,2016-02-20 03:51:05+00:00,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1.0,White_wolf,0.166563,False,Schipperke,0.1223559999999999,True,West_highland_white_terrier,0.119247,True
701570477911896070,2016-02-22 00:53:31+00:00,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,https://twitter.com/dog_rates/status/701570477911896070/photo/1,9.0,10.0,Yoda,,837.0,2570.0,2016-02-22 00:53:31+00:00,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1.0,Yorkshire_terrier,0.90799,True,Silky_terrier,0.0768828999999999,True,Australian_terrier,0.00847276,True
701601587219795968,2016-02-22 02:57:08+00:00,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,https://twitter.com/dog_rates/status/701601587219795968/photo/1,10.0,10.0,Coopson,,415.0,1921.0,2016-02-22 02:57:08+00:00,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1.0,Chihuahua,0.993661,True,Pembroke,0.00150487,True,Toy_terrier,0.0008666069999999,True
699413908797464576,2016-02-16 02:04:04+00:00,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",https://twitter.com/dog_rates/status/699413908797464576/photo/1,11.0,10.0,Miley,,569.0,1924.0,2016-02-16 02:04:04+00:00,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1.0,Samoyed,0.517479,True,Malamute,0.155935,True,Eskimo_dog,0.0950008999999999,True
705223444686888960,2016-03-03 02:49:06+00:00,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9.0,10.0,Bode,,712.0,2368.0,2016-03-03 02:49:06+00:00,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1.0,Egyptian_cat,0.0905082,False,Chesapeake_bay_retriever,0.0773733,True,Mexican_hairless,0.0494714999999999,True
693642232151285760,2016-01-31 03:49:30+00:00,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9.0,10.0,Freddery,,376.0,2345.0,2016-01-31 03:49:30+00:00,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1.0,Scottish_deerhound,0.111893,True,Bluetick,0.0743018,True,German_short-haired_pointer,0.0670003999999999,True
693486665285931008,2016-01-30 17:31:20+00:00,Twitter for iPhone,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,https://twitter.com/dog_rates/status/693486665285931008/photo/1,11.0,10.0,Lincoln,,564.0,1622.0,2016-01-30 17:31:20+00:00,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1.0,Sea_lion,0.5198109999999999,False,Siamese_cat,0.290971,False,Black-footed_ferret,0.0399666999999999,False
687494652870668288,2016-01-14 04:41:12+00:00,Twitter for iPhone,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://twitter.com/dog_rates/status/687494652870668288/photo/1,7.0,10.0,Marq,,527.0,1751.0,2016-01-14 04:41:12+00:00,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1.0,Rottweiler,0.391471,True,Miniature_pinscher,0.273595,True,Tibetan_mastiff,0.0416919,True
687664829264453632,2016-01-14 15:57:26+00:00,Twitter for iPhone,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://twitter.com/dog_rates/status/687664829264453632/photo/1,11.0,10.0,Opal,,469.0,1797.0,2016-01-14 15:57:26+00:00,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1.0,Pug,0.957365,True,French_bulldog,0.0385587,True,Toy_poodle,0.000667361,True
687732144991551489,2016-01-14 20:24:55+00:00,Vine - Make a Scene,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,https://twitter.com/dog_rates/status/687732144991551489/photo/1,11.0,10.0,Ember,,594.0,1614.0,2016-01-14 20:24:55+00:00,,,,,,,,,,,
687807801670897665,2016-01-15 01:25:33+00:00,Twitter for iPhone,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://twitter.com/dog_rates/status/687807801670897665/photo/1,11.0,10.0,Trooper,,656.0,2195.0,2016-01-15 01:25:33+00:00,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1.0,Staffordshire_bullterrier,0.151113,True,Boxer,0.135697,True,American_staffordshire_terrier,0.0865912,True
687826841265172480,2016-01-15 02:41:12+00:00,Twitter for iPhone,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,https://twitter.com/dog_rates/status/687826841265172480/photo/1,12.0,10.0,Louis,,1007.0,2515.0,2016-01-15 02:41:12+00:00,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1.0,Pomeranian,0.99721,True,Pekinese,0.000803241,True,Keeshond,0.000372515,True
688064179421470721,2016-01-15 18:24:18+00:00,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11.0,10.0,Kilo,,322.0,1592.0,2016-01-15 18:24:18+00:00,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1.0,Eskimo_dog,0.240602,True,Norwegian_elkhound,0.180369,True,Siberian_husky,0.0907388,True
688385280030670848,2016-01-16 15:40:14+00:00,Twitter for iPhone,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,https://twitter.com/dog_rates/status/688385280030670848/photo/1,12.0,10.0,Louis,,4074.0,8514.0,2016-01-16 15:40:14+00:00,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2.0,Golden_retriever,0.900437,True,Cocker_spaniel,0.0222925,True,Sombrero,0.0149968,False
688547210804498433,2016-01-17 02:23:42+00:00,Twitter for iPhone,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,https://twitter.com/dog_rates/status/688547210804498433/photo/1,9.0,10.0,Frönq,,626.0,2388.0,2016-01-17 02:23:42+00:00,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1.0,Papillon,0.531279,True,Blenheim_spaniel,0.2141969999999999,True,Border_collie,0.0538399,True
688789766343622656,2016-01-17 18:27:32+00:00,Twitter for iPhone,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://twitter.com/dog_rates/status/688789766343622656/photo/1,8.0,10.0,Pubert,,604.0,2049.0,2016-01-17 18:27:32+00:00,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1.0,American_staffordshire_terrier,0.5996600000000001,True,Staffordshire_bullterrier,0.380976,True,Bull_mastiff,0.00388902,True
688828561667567616,2016-01-17 21:01:41+00:00,Twitter for iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9.0,10.0,Brad,,321.0,1271.0,2016-01-17 21:01:41+00:00,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1.0,Cardigan,0.6142310000000001,True,Skunk,0.139392,False,Toilet_tissue,0.0311582,False
688908934925697024,2016-01-18 02:21:04+00:00,Twitter for iPhone,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8.0,10.0,Clarence,,706.0,1938.0,2016-01-18 02:21:04+00:00,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,1.0,Crane,0.158859,False,Pier,0.130016,False,Bell_cote,0.0877414,False
688211956440801280,2016-01-16 04:11:31+00:00,Twitter for iPhone,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://twitter.com/dog_rates/status/688211956440801280/photo/1,13.0,10.0,Derby,,751.0,2072.0,2016-01-16 04:11:31+00:00,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,1.0,Bannister,0.3694489999999999,False,Four-poster,0.105307,False,Shoji,0.0987669,False
687460506001633280,2016-01-14 02:25:31+00:00,Twitter for iPhone,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://twitter.com/dog_rates/status/687460506001633280/photo/1,10.0,10.0,Kramer,,490.0,1905.0,2016-01-14 02:25:31+00:00,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1.0,Boston_bull,0.2233659999999999,True,Boxer,0.183596,True,French_bulldog,0.176916,True
687399393394311168,2016-01-13 22:22:41+00:00,Vine - Make a Scene,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,https://twitter.com/dog_rates/status/687399393394311168/photo/1,10.0,10.0,Barry,,551.0,1739.0,2016-01-13 22:22:41+00:00,,,,,,,,,,,
687127927494963200,2016-01-13 04:23:58+00:00,Twitter for iPhone,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://twitter.com/dog_rates/status/687127927494963200/photo/1,9.0,10.0,Gordon,,2047.0,4966.0,2016-01-13 04:23:58+00:00,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1.0,Pug,0.178205,True,Chihuahua,0.149164,True,Shih-tzu,0.120505,True
685321586178670592,2016-01-08 04:46:13+00:00,Twitter for iPhone,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://twitter.com/dog_rates/status/685321586178670592/photo/1,10.0,10.0,Rocky,,578.0,2435.0,2016-01-08 04:46:13+00:00,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1.0,Boston_bull,0.972483,True,French_bulldog,0.0254692999999999,True,Boxer,0.000457544,True
685663452032069632,2016-01-09 03:24:40+00:00,Twitter for iPhone,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",https://twitter.com/dog_rates/status/685663452032069632/photo/1,12.0,10.0,Brooks,,1330.0,2966.0,2016-01-09 03:24:40+00:00,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1.0,Chesapeake_bay_retriever,0.171174,True,Tennis_ball,0.090644,False,Racket,0.0485077,False
685906723014619143,2016-01-09 19:31:20+00:00,Twitter for iPhone,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,https://twitter.com/dog_rates/status/685906723014619143/photo/1,9.0,10.0,Olive,,2580.0,6874.0,2016-01-09 19:31:20+00:00,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1.0,Yorkshire_terrier,0.414963,True,Briard,0.0635052,True,Pekinese,0.0536822,True
685973236358713344,2016-01-09 23:55:38+00:00,Twitter for iPhone,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,https://twitter.com/dog_rates/status/685973236358713344/photo/1,11.0,10.0,Lorelei,,477.0,1931.0,2016-01-09 23:55:38+00:00,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1.0,Siberian_husky,0.4506779999999999,True,Eskimo_dog,0.430275,True,Malamute,0.11859,True
686003207160610816,2016-01-10 01:54:44+00:00,Twitter for iPhone,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,https://twitter.com/dog_rates/status/686003207160610816/photo/1,3.0,10.0,Hammond,,562.0,1674.0,2016-01-10 01:54:44+00:00,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg,1.0,Damselfly,0.1907859999999999,False,Common_newt,0.0981314,False,Whiptail,0.0889582,False
686050296934563840,2016-01-10 05:01:51+00:00,Twitter for iPhone,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://twitter.com/dog_rates/status/686050296934563840/photo/1,11.0,10.0,Flávio,,665.0,2064.0,2016-01-10 05:01:51+00:00,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1.0,Pomeranian,0.985789,True,Keeshond,0.00408291,True,Pekinese,0.00333366,True
686386521809772549,2016-01-11 03:17:53+00:00,Twitter for iPhone,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://twitter.com/dog_rates/status/686386521809772549/photo/1,11.0,10.0,Crimson,,791.0,3002.0,2016-01-11 03:17:53+00:00,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,1.0,Yorkshire_terrier,0.477704,True,Silky_terrier,0.171673,True,Australian_terrier,0.088334,True
686606069955735556,2016-01-11 17:50:18+00:00,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://twitter.com/dog_rates/status/686606069955735556/photo/1,10.0,10.0,Horace,,490.0,1748.0,2016-01-11 17:50:18+00:00,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1.0,Labrador_retriever,0.3200119999999999,True,Ibizan_hound,0.2081719999999999,True,Saluki,0.0789747,True
686947101016735744,2016-01-12 16:25:26+00:00,Twitter for iPhone,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://twitter.com/dog_rates/status/686947101016735744/photo/1,11.0,10.0,Jackson,,2899.0,7960.0,2016-01-12 16:25:26+00:00,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,1.0,Refrigerator,0.799795,False,Medicine_chest,0.182538,False,Ice_bear,0.00143058,False
687109925361856513,2016-01-13 03:12:26+00:00,Twitter for iPhone,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,https://twitter.com/dog_rates/status/687109925361856513/photo/1,11.0,10.0,Baxter,,2225.0,5347.0,2016-01-13 03:12:26+00:00,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2.0,Borzoi,0.883086,True,Whippet,0.0229336,True,Saluki,0.0216056,True
687124485711986689,2016-01-13 04:10:18+00:00,Twitter for iPhone,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,https://twitter.com/dog_rates/status/687124485711986689/photo/1,11.0,10.0,Samson,,460.0,2017.0,2016-01-13 04:10:18+00:00,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,1.0,Car_mirror,0.997121,False,Seat_belt,0.0003750869999999,False,Beagle,0.0002162059999999,True
689255633275777024,2016-01-19 01:18:43+00:00,Vine - Make a Scene,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer) https://t.co/gOH51Y8Yh1,https://twitter.com/dog_rates/status/689255633275777024/photo/1,10.0,10.0,Ferg,,972.0,2344.0,2016-01-19 01:18:43+00:00,,,,,,,,,,,
689275259254616065,2016-01-19 02:36:42+00:00,Twitter for iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10.0,10.0,Lucky,,225.0,1051.0,2016-01-19 02:36:42+00:00,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1.0,American_staffordshire_terrier,0.215161,True,Chesapeake_bay_retriever,0.0790509,True,Doberman,0.0702259,True
689283819090870273,2016-01-19 03:10:43+00:00,Twitter for iPhone,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9.0,10.0,Chipson,,1004.0,3009.0,2016-01-19 03:10:43+00:00,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1.0,Scotch_terrier,0.267979,True,Affenpinscher,0.199619,True,Cairn,0.127469,True
691459709405118465,2016-01-25 03:16:56+00:00,Twitter for iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,https://twitter.com/dog_rates/status/691459709405118465/photo/1,12.0,10.0,Leo,,1019.0,3720.0,2016-01-25 03:16:56+00:00,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,1.0,Shetland_sheepdog,0.5512060000000001,True,Collie,0.232544,True,Border_collie,0.0952182,True
691675652215414786,2016-01-25 17:35:00+00:00,Twitter for iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10.0,10.0,Richie,,459.0,1794.0,2016-01-25 17:35:00+00:00,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,1.0,Chihuahua,0.182898,True,Teddy,0.128077,False,West_highland_white_terrier,0.0978748,True
691820333922455552,2016-01-26 03:09:55+00:00,Twitter for iPhone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://twitter.com/dog_rates/status/691820333922455552/photo/1,8.0,10.0,Brockly,,1489.0,3636.0,2016-01-26 03:09:55+00:00,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,1.0,Minivan,0.332756,False,Sports_car,0.129452,False,Limousine,0.0739359,False
692017291282812928,2016-01-26 16:12:33+00:00,Twitter for iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9.0,10.0,Kingsley,,869.0,2672.0,2016-01-26 16:12:33+00:00,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1.0,Tibetan_terrier,0.247565,True,Cocker_spaniel,0.121377,True,Bow_tie,0.0993625,False
692041934689402880,2016-01-26 17:50:29+00:00,Vine - Make a Scene,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,https://twitter.com/dog_rates/status/692041934689402880/photo/1,13.0,10.0,Teddy,,1130.0,3110.0,2016-01-26 17:50:29+00:00,,,,,,,,,,,
692158366030913536,2016-01-27 01:33:08+00:00,Twitter for iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10.0,10.0,Edgar,,718.0,1970.0,2016-01-27 01:33:08+00:00,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1.0,Pug,0.956565,True,Swing,0.0189067,False,Toy_poodle,0.0135443999999999,True
692530551048294401,2016-01-28 02:12:04+00:00,Twitter for iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10.0,10.0,Cody,,368.0,1695.0,2016-01-28 02:12:04+00:00,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,1.0,Siberian_husky,0.4864279999999999,True,Eskimo_dog,0.448518,True,White_wolf,0.0415061,False
691444869282295808,2016-01-25 02:17:57+00:00,Twitter for iPhone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,https://twitter.com/dog_rates/status/691444869282295808/photo/1,12.0,10.0,Bailey,,750.0,2433.0,2016-01-25 02:17:57+00:00,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2.0,Bernese_mountain_dog,0.767563,True,Border_collie,0.0858046,True,Entlebucher,0.0437693,True
692535307825213440,2016-01-28 02:30:58+00:00,Twitter for iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10.0,10.0,Amber,,1232.0,2898.0,2016-01-28 02:30:58+00:00,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1.0,Pug,0.4130899999999999,True,French_bulldog,0.199865,True,Chihuahua,0.0819906,True
